model_id,split,unit_type,unit_id,score_name,score,label
M39,train,cycle,172_1b5_Tc_mc_AKGC417L__4,crackle_score,0.3348170295,0
M39,train,cycle,172_1b5_Tc_mc_AKGC417L__5,crackle_score,0.2769784583,0
M39,train,cycle,172_1b5_Tc_mc_AKGC417L__6,crackle_score,0.3177396984,0
M39,train,cycle,172_2b5_Al_mc_AKGC417L__0,crackle_score,0.474914152,1
M39,train,cycle,172_2b5_Al_mc_AKGC417L__1,crackle_score,0.3114198878,1
M39,train,cycle,172_2b5_Al_mc_AKGC417L__2,crackle_score,0.5548410337,1
M39,train,cycle,172_2b5_Al_mc_AKGC417L__3,crackle_score,0.4125252553,1
M39,train,cycle,172_2b5_Al_mc_AKGC417L__4,crackle_score,0.2743719322,1
M39,train,cycle,172_2b5_Al_mc_AKGC417L__5,crackle_score,0.3431037888,1
M39,train,cycle,172_2b5_Ar_mc_AKGC417L__0,crackle_score,0.3893800202,0
M39,train,cycle,172_2b5_Ar_mc_AKGC417L__1,crackle_score,0.4997892837,0
M39,train,cycle,172_2b5_Ar_mc_AKGC417L__2,crackle_score,0.7152080344,0
M39,train,cycle,172_2b5_Ar_mc_AKGC417L__3,crackle_score,0.3726938914,0
M39,train,cycle,172_2b5_Ar_mc_AKGC417L__4,crackle_score,0.5191961085,0
M39,train,cycle,172_2b5_Ar_mc_AKGC417L__5,crackle_score,0.4905500097,0
M39,train,cycle,172_2b5_Lr_mc_AKGC417L__0,crackle_score,0.3341432218,0
M39,train,cycle,172_2b5_Lr_mc_AKGC417L__1,crackle_score,0.5426921905,1
M39,train,cycle,172_2b5_Lr_mc_AKGC417L__2,crackle_score,0.1764768804,0
M39,train,cycle,172_2b5_Lr_mc_AKGC417L__3,crackle_score,0.2783876178,0
M39,train,cycle,172_2b5_Lr_mc_AKGC417L__4,crackle_score,0.2183833849,0
M39,train,cycle,172_2b5_Lr_mc_AKGC417L__5,crackle_score,0.2653232542,0
M39,train,cycle,172_2b5_Pl_mc_AKGC417L__0,crackle_score,0.6915041783,1
M39,train,cycle,172_2b5_Pl_mc_AKGC417L__1,crackle_score,0.5379689708,1
M39,train,cycle,172_2b5_Pl_mc_AKGC417L__2,crackle_score,0.6797335347,1
M39,train,cycle,172_2b5_Pl_mc_AKGC417L__3,crackle_score,0.3051400659,0
M39,train,cycle,172_2b5_Pl_mc_AKGC417L__4,crackle_score,0.2588024405,0
M39,train,cycle,172_2b5_Pl_mc_AKGC417L__5,crackle_score,0.2099871298,0
M39,train,cycle,172_2b5_Pr_mc_AKGC417L__0,crackle_score,0.6044568245,1
M39,train,cycle,172_2b5_Pr_mc_AKGC417L__1,crackle_score,0.6325439071,0
M39,train,cycle,172_2b5_Pr_mc_AKGC417L__2,crackle_score,0.4577445633,0
M39,train,cycle,172_2b5_Pr_mc_AKGC417L__3,crackle_score,0.3703389883,0
M39,train,cycle,172_2b5_Pr_mc_AKGC417L__4,crackle_score,0.3200479983,1
M39,train,cycle,172_2b5_Pr_mc_AKGC417L__5,crackle_score,0.4175437759,0
M39,train,cycle,172_2b5_Tc_mc_AKGC417L__0,crackle_score,0.2800148569,0
M39,train,cycle,172_2b5_Tc_mc_AKGC417L__1,crackle_score,0.2146534254,0
M39,train,cycle,172_2b5_Tc_mc_AKGC417L__2,crackle_score,0.2483268905,0
M39,train,cycle,172_2b5_Tc_mc_AKGC417L__3,crackle_score,0.2511737004,0
M39,train,cycle,172_2b5_Tc_mc_AKGC417L__4,crackle_score,0.2229645653,0
M39,train,cycle,172_2b5_Tc_mc_AKGC417L__5,crackle_score,0.1711740345,0
M39,train,cycle,179_1b1_Al_sc_Meditron__0,crackle_score,0.5233650145,1
M39,train,cycle,179_1b1_Al_sc_Meditron__1,crackle_score,0.6601097896,1
M39,train,cycle,179_1b1_Al_sc_Meditron__2,crackle_score,0.5389171199,1
M39,train,cycle,179_1b1_Al_sc_Meditron__3,crackle_score,0.526835833,0
M39,train,cycle,179_1b1_Al_sc_Meditron__4,crackle_score,0.6049552941,0
M39,train,cycle,179_1b1_Al_sc_Meditron__5,crackle_score,0.4841505722,0
M39,train,cycle,179_1b1_Al_sc_Meditron__6,crackle_score,0.4352150346,0
M39,train,cycle,179_1b1_Al_sc_Meditron__7,crackle_score,0.4909331564,0
M39,train,cycle,179_1b1_Tc_sc_Meditron__0,crackle_score,0.2983232392,0
M39,train,cycle,179_1b1_Tc_sc_Meditron__1,crackle_score,0.3642730677,0
M39,train,cycle,179_1b1_Tc_sc_Meditron__2,crackle_score,0.3755018882,1
M39,train,cycle,179_1b1_Tc_sc_Meditron__3,crackle_score,0.2762007049,0
M39,train,cycle,179_1b1_Tc_sc_Meditron__4,crackle_score,0.5130131514,0
M39,train,cycle,179_1b1_Tc_sc_Meditron__5,crackle_score,0.3471187316,1
M39,train,cycle,179_1b1_Tc_sc_Meditron__6,crackle_score,0.2943718736,0
M39,train,cycle,180_1b4_Al_mc_AKGC417L__0,crackle_score,0.3759653922,1
M39,train,cycle,180_1b4_Al_mc_AKGC417L__1,crackle_score,0.3328618387,1
M39,train,cycle,180_1b4_Al_mc_AKGC417L__2,crackle_score,0.4271066894,1
M39,train,cycle,180_1b4_Al_mc_AKGC417L__3,crackle_score,0.4411039638,1
M39,train,cycle,180_1b4_Al_mc_AKGC417L__4,crackle_score,0.3584848023,1
M39,train,cycle,180_1b4_Al_mc_AKGC417L__5,crackle_score,0.4312974667,0
M39,train,cycle,180_1b4_Ar_mc_AKGC417L__0,crackle_score,0.4303947212,1
M39,train,cycle,180_1b4_Ar_mc_AKGC417L__1,crackle_score,0.6799114105,1
M39,train,cycle,180_1b4_Ar_mc_AKGC417L__2,crackle_score,0.5646099323,1
M39,train,cycle,180_1b4_Ar_mc_AKGC417L__3,crackle_score,0.5764112496,1
M39,train,cycle,180_1b4_Ar_mc_AKGC417L__4,crackle_score,0.3317306816,1
M39,train,cycle,180_1b4_Ar_mc_AKGC417L__5,crackle_score,0.2629829752,1
M39,train,cycle,180_1b4_Lr_mc_AKGC417L__0,crackle_score,0.3802193608,1
M39,train,cycle,180_1b4_Lr_mc_AKGC417L__1,crackle_score,0.2857735921,1
M39,train,cycle,180_1b4_Lr_mc_AKGC417L__2,crackle_score,0.4810606824,1
M39,train,cycle,180_1b4_Lr_mc_AKGC417L__3,crackle_score,0.5062882002,1
M39,train,cycle,180_1b4_Lr_mc_AKGC417L__4,crackle_score,0.3666754739,1
M39,train,cycle,180_1b4_Lr_mc_AKGC417L__5,crackle_score,0.4438106337,1
M39,train,cycle,180_1b4_Pl_mc_AKGC417L__0,crackle_score,0.5569870109,1
M39,train,cycle,180_1b4_Pl_mc_AKGC417L__1,crackle_score,0.4970438621,1
M39,train,cycle,180_1b4_Pl_mc_AKGC417L__2,crackle_score,0.4305313442,1
M39,train,cycle,180_1b4_Pl_mc_AKGC417L__3,crackle_score,0.4167046942,1
M39,train,cycle,180_1b4_Pl_mc_AKGC417L__4,crackle_score,0.3360760508,1
M39,train,cycle,180_1b4_Pl_mc_AKGC417L__5,crackle_score,0.3188567938,1
M39,train,cycle,180_1b4_Pr_mc_AKGC417L__0,crackle_score,0.4265464364,1
M39,train,cycle,180_1b4_Pr_mc_AKGC417L__1,crackle_score,0.4242640689,1
M39,train,cycle,180_1b4_Pr_mc_AKGC417L__2,crackle_score,0.5784881715,1
M39,train,cycle,180_1b4_Pr_mc_AKGC417L__3,crackle_score,0.4927255866,1
M39,train,cycle,180_1b4_Pr_mc_AKGC417L__4,crackle_score,0.4827208965,1
M39,train,cycle,180_1b4_Pr_mc_AKGC417L__5,crackle_score,0.4263917598,1
M39,train,cycle,181_1b1_Ar_mc_LittC2SE__0,crackle_score,0.5557144285,0
M39,train,cycle,181_1b1_Ar_mc_LittC2SE__1,crackle_score,0.3567684238,0
M39,train,cycle,181_1b1_Ar_mc_LittC2SE__2,crackle_score,0.4344945531,0
M39,train,cycle,181_1b1_Ar_mc_LittC2SE__3,crackle_score,0.3509502975,0
M39,train,cycle,181_1b1_Tc_mc_LittC2SE__0,crackle_score,0.5510986203,0
M39,train,cycle,181_1b1_Tc_mc_LittC2SE__1,crackle_score,0.5580527451,0
M39,train,cycle,181_1b1_Tc_mc_LittC2SE__2,crackle_score,0.5572456657,0
M39,train,cycle,181_1b1_Tc_mc_LittC2SE__3,crackle_score,0.6500296455,0
M39,train,cycle,181_1b2_Ar_mc_LittC2SE__0,crackle_score,0.5109810789,1
M39,train,cycle,181_1b2_Ar_mc_LittC2SE__1,crackle_score,0.3613507059,1
M39,train,cycle,181_1b2_Ar_mc_LittC2SE__2,crackle_score,0.4225597801,0
M39,train,cycle,181_1b2_Ar_mc_LittC2SE__3,crackle_score,0.5101992219,0
M39,train,cycle,181_1b3_Tc_mc_LittC2SE__0,crackle_score,0.4104565471,0
M39,train,cycle,181_1b3_Tc_mc_LittC2SE__1,crackle_score,0.6283587198,0
M39,train,cycle,181_1b3_Tc_mc_LittC2SE__2,crackle_score,0.5833333333,0
M39,train,cycle,181_1b3_Tc_mc_LittC2SE__3,crackle_score,0.6338688086,0
M39,train,cycle,181_1b3_Tc_mc_LittC2SE__4,crackle_score,0.3547913976,0
M39,train,cycle,183_1b1_Pl_sc_Meditron__0,crackle_score,0.4360197211,1
M39,train,cycle,183_1b1_Pl_sc_Meditron__1,crackle_score,0.3692565337,0
M39,train,cycle,183_1b1_Pl_sc_Meditron__2,crackle_score,0.3485763798,1
M39,train,cycle,183_1b1_Pl_sc_Meditron__3,crackle_score,0.4072816916,0
M39,train,cycle,183_1b1_Tc_sc_Meditron__0,crackle_score,0.6206872072,0
M39,train,cycle,183_1b1_Tc_sc_Meditron__1,crackle_score,0.6762255687,0
M39,train,cycle,183_1b1_Tc_sc_Meditron__2,crackle_score,0.7247551774,0
M39,train,cycle,183_1b1_Tc_sc_Meditron__3,crackle_score,0.533444526,0
M39,train,cycle,184_1b1_Ar_sc_Meditron__0,crackle_score,0.6233966128,0
M39,train,cycle,184_1b1_Ar_sc_Meditron__1,crackle_score,0.5230860853,0
M39,train,cycle,184_1b1_Ar_sc_Meditron__2,crackle_score,0.6454483906,0
M39,train,cycle,184_1b1_Ar_sc_Meditron__3,crackle_score,0.7234139301,0
M39,train,cycle,184_1b1_Ar_sc_Meditron__4,crackle_score,0.6020936067,0
M39,train,cycle,184_1b1_Ar_sc_Meditron__5,crackle_score,0.6381927679,0
M39,train,cycle,184_1b1_Ar_sc_Meditron__6,crackle_score,0.7514441566,0
M39,train,cycle,184_1b1_Ar_sc_Meditron__7,crackle_score,0.683841829,0
M39,train,cycle,186_2b2_Al_mc_AKGC417L__0,crackle_score,0.5011229722,0
M39,train,cycle,186_2b2_Al_mc_AKGC417L__1,crackle_score,0.596828855,0
M39,train,cycle,186_2b2_Al_mc_AKGC417L__2,crackle_score,0.4786599558,0
M39,train,cycle,186_2b2_Al_mc_AKGC417L__3,crackle_score,0.5485554746,0
M39,train,cycle,186_2b2_Al_mc_AKGC417L__4,crackle_score,0.3556385284,0
M39,train,cycle,186_2b2_Ar_mc_AKGC417L__0,crackle_score,0.4411598623,1
M39,train,cycle,186_2b2_Ar_mc_AKGC417L__1,crackle_score,0.4646096255,1
M39,train,cycle,186_2b2_Ar_mc_AKGC417L__2,crackle_score,0.433808378,1
M39,train,cycle,186_2b2_Ar_mc_AKGC417L__3,crackle_score,0.345381961,1
M39,train,cycle,186_2b2_Ar_mc_AKGC417L__4,crackle_score,0.4136663959,1
M39,train,cycle,186_2b2_Lr_mc_AKGC417L__0,crackle_score,0.2943106867,1
M39,train,cycle,186_2b2_Lr_mc_AKGC417L__1,crackle_score,0.4072139421,1
M39,train,cycle,186_2b2_Lr_mc_AKGC417L__2,crackle_score,0.4343869463,1
M39,train,cycle,186_2b2_Lr_mc_AKGC417L__3,crackle_score,0.3423822721,1
M39,train,cycle,186_2b2_Lr_mc_AKGC417L__4,crackle_score,0.3670025615,1
M39,train,cycle,186_2b2_Pl_mc_AKGC417L__0,crackle_score,0.5888099467,1
M39,train,cycle,186_2b2_Pl_mc_AKGC417L__1,crackle_score,0.3980636769,1
M39,train,cycle,186_2b2_Pl_mc_AKGC417L__2,crackle_score,0.3550051212,1
M39,train,cycle,186_2b2_Pl_mc_AKGC417L__3,crackle_score,0.5029277671,1
M39,train,cycle,186_2b2_Pl_mc_AKGC417L__4,crackle_score,0.2889702875,1
M39,train,cycle,186_2b2_Pr_mc_AKGC417L__0,crackle_score,0.4792553399,1
M39,train,cycle,186_2b2_Pr_mc_AKGC417L__1,crackle_score,0.4146029252,1
M39,train,cycle,186_2b2_Pr_mc_AKGC417L__2,crackle_score,0.5524602744,1
M39,train,cycle,186_2b2_Pr_mc_AKGC417L__3,crackle_score,0.5342917645,1
M39,train,cycle,186_2b2_Pr_mc_AKGC417L__4,crackle_score,0.441762404,1
M39,train,cycle,186_2b2_Tc_mc_AKGC417L__0,crackle_score,0.6649327582,0
M39,train,cycle,186_2b2_Tc_mc_AKGC417L__1,crackle_score,0.6331396756,0
M39,train,cycle,186_2b2_Tc_mc_AKGC417L__2,crackle_score,0.583728719,0
M39,train,cycle,186_2b2_Tc_mc_AKGC417L__3,crackle_score,0.6335275552,0
M39,train,cycle,186_2b2_Tc_mc_AKGC417L__4,crackle_score,0.7250562641,0
M39,train,cycle,186_2b3_Al_mc_AKGC417L__0,crackle_score,0.6499863649,0
M39,train,cycle,186_2b3_Al_mc_AKGC417L__1,crackle_score,0.5628772636,0
M39,train,cycle,186_2b3_Al_mc_AKGC417L__2,crackle_score,0.635501355,0
M39,train,cycle,186_2b3_Al_mc_AKGC417L__3,crackle_score,0.5615763547,0
M39,train,cycle,186_2b3_Al_mc_AKGC417L__4,crackle_score,0.5171750976,1
M39,train,cycle,186_2b3_Ar_mc_AKGC417L__0,crackle_score,0.3644025493,0
M39,train,cycle,186_2b3_Ar_mc_AKGC417L__1,crackle_score,0.3889382951,1
M39,train,cycle,186_2b3_Ar_mc_AKGC417L__2,crackle_score,0.6015219442,1
M39,train,cycle,186_2b3_Ar_mc_AKGC417L__3,crackle_score,0.394047473,1
M39,train,cycle,186_2b3_Ar_mc_AKGC417L__4,crackle_score,0.4123418277,1
M39,train,cycle,186_2b3_Lr_mc_AKGC417L__0,crackle_score,0.2995015428,1
M39,train,cycle,186_2b3_Lr_mc_AKGC417L__1,crackle_score,0.3418422505,1
M39,train,cycle,186_2b3_Lr_mc_AKGC417L__2,crackle_score,0.2235523503,1
M39,train,cycle,186_2b3_Lr_mc_AKGC417L__3,crackle_score,0.3498745146,1
M39,train,cycle,186_2b3_Lr_mc_AKGC417L__4,crackle_score,0.3260686968,1
M39,train,cycle,186_2b3_Pl_mc_AKGC417L__0,crackle_score,0.4833194786,1
M39,train,cycle,186_2b3_Pl_mc_AKGC417L__1,crackle_score,0.4272956416,1
M39,train,cycle,186_2b3_Pl_mc_AKGC417L__2,crackle_score,0.5101493381,1
M39,train,cycle,186_2b3_Pl_mc_AKGC417L__3,crackle_score,0.3783392311,1
M39,train,cycle,186_2b3_Pl_mc_AKGC417L__4,crackle_score,0.4672520522,1
M39,train,cycle,186_2b3_Pr_mc_AKGC417L__0,crackle_score,0.4056125244,1
M39,train,cycle,186_2b3_Pr_mc_AKGC417L__1,crackle_score,0.4110545629,1
M39,train,cycle,186_2b3_Pr_mc_AKGC417L__2,crackle_score,0.5002044106,1
M39,train,cycle,186_2b3_Pr_mc_AKGC417L__3,crackle_score,0.6477832512,1
M39,train,cycle,186_2b3_Pr_mc_AKGC417L__4,crackle_score,0.7119161328,1
M39,train,cycle,186_2b3_Tc_mc_AKGC417L__0,crackle_score,0.495693434,0
M39,train,cycle,186_2b3_Tc_mc_AKGC417L__1,crackle_score,0.588028169,0
M39,train,cycle,186_2b3_Tc_mc_AKGC417L__2,crackle_score,0.586228135,0
M39,train,cycle,186_2b3_Tc_mc_AKGC417L__3,crackle_score,0.6231527094,0
M39,train,cycle,186_2b3_Tc_mc_AKGC417L__4,crackle_score,0.7565747274,0
M39,train,cycle,186_2b4_Al_mc_AKGC417L__0,crackle_score,0.3786739175,1
M39,train,cycle,186_2b4_Al_mc_AKGC417L__1,crackle_score,0.4812064615,0
M39,train,cycle,186_2b4_Al_mc_AKGC417L__2,crackle_score,0.3745340492,1
M39,train,cycle,186_2b4_Al_mc_AKGC417L__3,crackle_score,0.2809040225,1
M39,train,cycle,186_2b4_Al_mc_AKGC417L__4,crackle_score,0.3770702691,1
M39,train,cycle,186_2b4_Ar_mc_AKGC417L__0,crackle_score,0.3773302594,1
M39,train,cycle,186_2b4_Ar_mc_AKGC417L__1,crackle_score,0.4033904435,1
M39,train,cycle,186_2b4_Ar_mc_AKGC417L__2,crackle_score,0.5103550707,1
M39,train,cycle,186_2b4_Ar_mc_AKGC417L__3,crackle_score,0.420197274,1
M39,train,cycle,186_2b4_Ar_mc_AKGC417L__4,crackle_score,0.3699376243,1
M39,train,cycle,186_2b4_Lr_mc_AKGC417L__0,crackle_score,0.4206262627,1
M39,train,cycle,186_2b4_Lr_mc_AKGC417L__1,crackle_score,0.3147903388,1
M39,train,cycle,186_2b4_Lr_mc_AKGC417L__2,crackle_score,0.2324129273,1
M39,train,cycle,186_2b4_Lr_mc_AKGC417L__3,crackle_score,0.4506212809,1
M39,train,cycle,186_2b4_Lr_mc_AKGC417L__4,crackle_score,0.2930051045,1
M39,train,cycle,186_2b4_Pl_mc_AKGC417L__0,crackle_score,0.3912167631,1
M39,train,cycle,186_2b4_Pl_mc_AKGC417L__1,crackle_score,0.3427190456,0
M39,train,cycle,186_2b4_Pl_mc_AKGC417L__2,crackle_score,0.4075358986,1
M39,train,cycle,186_2b4_Pl_mc_AKGC417L__3,crackle_score,0.5773133794,1
M39,train,cycle,186_2b4_Pl_mc_AKGC417L__4,crackle_score,0.3662999158,1
M39,train,cycle,186_2b4_Pr_mc_AKGC417L__0,crackle_score,0.4104792482,1
M39,train,cycle,186_2b4_Pr_mc_AKGC417L__1,crackle_score,0.3857399812,1
M39,train,cycle,186_2b4_Pr_mc_AKGC417L__2,crackle_score,0.4215466998,1
M39,train,cycle,186_2b4_Pr_mc_AKGC417L__3,crackle_score,0.456166535,1
M39,train,cycle,186_2b4_Pr_mc_AKGC417L__4,crackle_score,0.6517232491,1
M39,train,cycle,186_2b4_Tc_mc_AKGC417L__0,crackle_score,0.597967181,0
M39,train,cycle,186_2b4_Tc_mc_AKGC417L__1,crackle_score,0.5994035785,0
M39,train,cycle,186_2b4_Tc_mc_AKGC417L__2,crackle_score,0.5724112962,0
M39,train,cycle,186_2b4_Tc_mc_AKGC417L__3,crackle_score,0.7016129032,0
M39,train,cycle,186_2b4_Tc_mc_AKGC417L__4,crackle_score,0.5882903556,0
M39,train,cycle,186_3b3_Al_mc_AKGC417L__0,crackle_score,0.4619848486,0
M39,train,cycle,186_3b3_Al_mc_AKGC417L__1,crackle_score,0.4231405474,0
M39,train,cycle,186_3b3_Al_mc_AKGC417L__2,crackle_score,0.3800237918,1
M39,train,cycle,186_3b3_Al_mc_AKGC417L__3,crackle_score,0.3684469136,0
M39,train,cycle,186_3b3_Al_mc_AKGC417L__4,crackle_score,0.4334172924,0
M39,train,cycle,186_3b3_Al_mc_AKGC417L__5,crackle_score,0.2728666713,0
M39,train,cycle,186_3b3_Ar_mc_AKGC417L__0,crackle_score,0.4506600898,0
M39,train,cycle,186_3b3_Ar_mc_AKGC417L__1,crackle_score,0.4303053455,0
M39,train,cycle,186_3b3_Ar_mc_AKGC417L__2,crackle_score,0.2842081687,1
M39,train,cycle,186_3b3_Ar_mc_AKGC417L__3,crackle_score,0.3053110049,0
M39,train,cycle,186_3b3_Ar_mc_AKGC417L__4,crackle_score,0.4593376628,1
M39,train,cycle,186_3b3_Ar_mc_AKGC417L__5,crackle_score,0.1540307845,1
M39,train,cycle,186_3b3_Lr_mc_AKGC417L__0,crackle_score,0.3209388196,0
M39,train,cycle,186_3b3_Lr_mc_AKGC417L__1,crackle_score,0.4258745465,0
M39,train,cycle,186_3b3_Lr_mc_AKGC417L__2,crackle_score,0.2824639432,0
M39,train,cycle,186_3b3_Lr_mc_AKGC417L__3,crackle_score,0.3042474952,0
M39,train,cycle,186_3b3_Lr_mc_AKGC417L__4,crackle_score,0.4334103847,1
M39,train,cycle,186_3b3_Lr_mc_AKGC417L__5,crackle_score,0.1700330105,0
M39,train,cycle,186_3b3_Pl_mc_AKGC417L__0,crackle_score,0.3429056584,1
M39,train,cycle,186_3b3_Pl_mc_AKGC417L__1,crackle_score,0.4031791968,1
M39,train,cycle,186_3b3_Pl_mc_AKGC417L__2,crackle_score,0.4165550073,1
M39,train,cycle,186_3b3_Pl_mc_AKGC417L__3,crackle_score,0.3445286485,1
M39,train,cycle,186_3b3_Pl_mc_AKGC417L__4,crackle_score,0.3898502137,1
M39,train,cycle,186_3b3_Pl_mc_AKGC417L__5,crackle_score,0.3607027134,1
M39,train,cycle,186_3b3_Pr_mc_AKGC417L__0,crackle_score,0.4830865407,0
M39,train,cycle,186_3b3_Pr_mc_AKGC417L__1,crackle_score,0.354601604,0
M39,train,cycle,186_3b3_Pr_mc_AKGC417L__2,crackle_score,0.4104992341,0
M39,train,cycle,186_3b3_Pr_mc_AKGC417L__3,crackle_score,0.2548178831,0
M39,train,cycle,186_3b3_Pr_mc_AKGC417L__4,crackle_score,0.3735683791,0
M39,train,cycle,186_3b3_Pr_mc_AKGC417L__5,crackle_score,0.4390835319,0
M39,train,cycle,186_3b3_Tc_mc_AKGC417L__0,crackle_score,0.5335922874,0
M39,train,cycle,186_3b3_Tc_mc_AKGC417L__1,crackle_score,0.6510394414,0
M39,train,cycle,186_3b3_Tc_mc_AKGC417L__2,crackle_score,0.6551041593,0
M39,train,cycle,186_3b3_Tc_mc_AKGC417L__3,crackle_score,0.4571947651,0
M39,train,cycle,186_3b3_Tc_mc_AKGC417L__4,crackle_score,0.6321585903,0
M39,train,cycle,186_3b3_Tc_mc_AKGC417L__5,crackle_score,0.4827042316,0
M39,train,cycle,188_1b1_Al_sc_Meditron__0,crackle_score,0.8035405377,0
M39,train,cycle,188_1b1_Al_sc_Meditron__1,crackle_score,0.6719037754,0
M39,train,cycle,188_1b1_Al_sc_Meditron__2,crackle_score,0.995049505,0
M39,train,cycle,188_1b1_Al_sc_Meditron__3,crackle_score,0.6989396846,0
M39,train,cycle,188_1b1_Al_sc_Meditron__4,crackle_score,0.6797283457,0
M39,train,cycle,188_1b1_Al_sc_Meditron__5,crackle_score,0.8347534997,0
M39,train,cycle,188_1b1_Al_sc_Meditron__6,crackle_score,0.5690083516,0
M39,train,cycle,188_1b1_Al_sc_Meditron__7,crackle_score,0.5473923559,0
M39,train,cycle,188_1b1_Al_sc_Meditron__8,crackle_score,0.5999604871,0
M39,train,cycle,188_1b1_Al_sc_Meditron__9,crackle_score,0.850262697,0
M39,train,cycle,188_1b1_Al_sc_Meditron__10,crackle_score,0.8110419907,0
M39,train,cycle,188_1b1_Al_sc_Meditron__11,crackle_score,0.8386004515,0
M39,train,cycle,188_1b1_Al_sc_Meditron__12,crackle_score,0.8182461103,0
M39,train,cycle,188_1b1_Al_sc_Meditron__13,crackle_score,0.6946872112,0
M39,train,cycle,188_1b1_Al_sc_Meditron__14,crackle_score,0.6893939394,0
M39,train,cycle,188_1b1_Ar_sc_Meditron__0,crackle_score,0.3749836865,0
M39,train,cycle,188_1b1_Ar_sc_Meditron__1,crackle_score,0.3841121432,0
M39,train,cycle,188_1b1_Ar_sc_Meditron__2,crackle_score,0.5463893956,0
M39,train,cycle,188_1b1_Ar_sc_Meditron__3,crackle_score,0.6742759796,0
M39,train,cycle,188_1b1_Ar_sc_Meditron__4,crackle_score,0.5098527517,0
M39,train,cycle,188_1b1_Ar_sc_Meditron__5,crackle_score,0.5919707355,0
M39,train,cycle,188_1b1_Ar_sc_Meditron__6,crackle_score,0.7739300136,0
M39,train,cycle,188_1b1_Ar_sc_Meditron__7,crackle_score,0.6715387159,0
M39,train,cycle,188_1b1_Ar_sc_Meditron__8,crackle_score,0.7307692308,0
M39,train,cycle,188_1b1_Ar_sc_Meditron__9,crackle_score,0.7162056932,0
M39,train,cycle,188_1b1_Ar_sc_Meditron__10,crackle_score,0.8851803883,0
M39,train,cycle,188_1b1_Ar_sc_Meditron__11,crackle_score,0.8571428571,0
M39,train,cycle,188_1b1_Ar_sc_Meditron__12,crackle_score,0.4920194085,0
M39,train,cycle,188_1b1_Ar_sc_Meditron__13,crackle_score,0.7426624232,0
M39,train,cycle,188_1b1_Ar_sc_Meditron__14,crackle_score,0.7018183042,0
M39,train,cycle,188_1b1_Ar_sc_Meditron__15,crackle_score,0.4878945007,0
M39,train,cycle,188_1b1_Ar_sc_Meditron__16,crackle_score,0.4844085806,0
M39,train,cycle,188_1b1_Pl_sc_Meditron__0,crackle_score,0.3831929132,0
M39,train,cycle,188_1b1_Pl_sc_Meditron__1,crackle_score,0.5411525067,0
M39,train,cycle,188_1b1_Pl_sc_Meditron__2,crackle_score,0.5745225737,0
M39,train,cycle,188_1b1_Pl_sc_Meditron__3,crackle_score,0.2926002867,0
M39,train,cycle,188_1b1_Pl_sc_Meditron__4,crackle_score,0.382457145,0
M39,train,cycle,188_1b1_Pl_sc_Meditron__5,crackle_score,0.3868790811,0
M39,train,cycle,188_1b1_Pl_sc_Meditron__6,crackle_score,0.3207155615,0
M39,train,cycle,188_1b1_Pl_sc_Meditron__7,crackle_score,0.2875446147,0
M39,train,cycle,188_1b1_Pl_sc_Meditron__8,crackle_score,0.3997744838,0
M39,train,cycle,188_1b1_Pl_sc_Meditron__9,crackle_score,0.3604325849,0
M39,train,cycle,188_1b1_Pl_sc_Meditron__10,crackle_score,0.2868392869,0
M39,train,cycle,188_1b1_Pl_sc_Meditron__11,crackle_score,0.4513394477,0
M39,train,cycle,188_1b1_Pl_sc_Meditron__12,crackle_score,0.5134950329,0
M39,train,cycle,188_1b1_Pl_sc_Meditron__13,crackle_score,0.4993850211,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__0,crackle_score,0.2783055414,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__1,crackle_score,0.5435118826,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__2,crackle_score,0.5777505597,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__3,crackle_score,0.7429492026,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__4,crackle_score,0.3919198488,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__5,crackle_score,0.4947436595,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__6,crackle_score,0.4500490961,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__7,crackle_score,0.5058017165,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__8,crackle_score,0.625,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__9,crackle_score,0.5033858092,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__10,crackle_score,0.4176573678,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__11,crackle_score,0.4283953459,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__12,crackle_score,0.5717288217,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__13,crackle_score,0.619373705,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__14,crackle_score,0.7123544809,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__15,crackle_score,0.5341131262,0
M39,train,cycle,189_1b2_Lr_mc_LittC2SE__0,crackle_score,0.3530387162,1
M39,train,cycle,189_1b2_Lr_mc_LittC2SE__1,crackle_score,0.6139775864,1
M39,train,cycle,189_1b2_Lr_mc_LittC2SE__2,crackle_score,0.6566946899,0
M39,train,cycle,189_1b2_Lr_mc_LittC2SE__3,crackle_score,0.3983793543,0
